,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
12,"(0, 2, 3, 4, 6, 7, 8, 9, 10, 18, 20, 21)",[0.83127572 0.87029289 0.82403433 0.84347826 0.85714286],0.8452448119940537,"('id_student', 'region', 'highest_education', 'imd_band', 'num_of_prev_attempts', 'studied_credits', 'disability', 'total_number_of_click', 'total_score', 'page', 'subpage', 'url')",0.02163805576443074,0.01683514250059933,0.008417571250299665
11,"(0, 2, 3, 4, 6, 7, 8, 9, 10, 20, 21)",[0.85833333 0.8487395  0.84166667 0.84120172 0.84518828],0.8470258994110692,"('id_student', 'region', 'highest_education', 'imd_band', 'num_of_prev_attempts', 'studied_credits', 'disability', 'total_number_of_click', 'total_score', 'subpage', 'url')",0.008063882492827376,0.00627397453601158,0.0031369872680057894
10,"(0, 2, 3, 4, 7, 8, 9, 10, 20, 21)",[0.85232068 0.86307054 0.84615385 0.85344828 0.83682008],0.8503626840444991,"('id_student', 'region', 'highest_education', 'imd_band', 'studied_credits', 'disability', 'total_number_of_click', 'total_score', 'subpage', 'url')",0.011145192299618894,0.008671338247916872,0.004335669123958436
9,"(0, 2, 4, 7, 8, 9, 10, 20, 21)",[0.85714286 0.84033613 0.85123967 0.85714286 0.84647303],0.8504669094413252,"('id_student', 'region', 'imd_band', 'studied_credits', 'disability', 'total_number_of_click', 'total_score', 'subpage', 'url')",0.008296199855751358,0.006454725336950813,0.0032273626684754067
8,"(0, 2, 4, 7, 9, 10, 20, 21)",[0.8487395  0.85470085 0.83682008 0.86206897 0.83404255],0.8472743905779826,"('id_student', 'region', 'imd_band', 'studied_credits', 'total_number_of_click', 'total_score', 'subpage', 'url')",0.013608947738338033,0.010588223681110252,0.005294111840555125
7,"(0, 2, 7, 9, 10, 20, 21)",[0.82352941 0.83739837 0.85470085 0.86440678 0.85      ],0.8460070840220635,"('id_student', 'region', 'studied_credits', 'total_number_of_click', 'total_score', 'subpage', 'url')",0.018262255959391044,0.014208655565263814,0.007104327782631906
6,"(0, 2, 7, 10, 20, 21)",[0.83193277 0.84297521 0.84297521 0.86580087 0.825     ],0.8417368104266499,"('id_student', 'region', 'studied_credits', 'total_score', 'subpage', 'url')",0.01779453579933866,0.013844753390751965,0.006922376695375982
5,"(0, 2, 7, 10, 21)",[0.82786885 0.83471074 0.86580087 0.8362069  0.81967213],0.83685189795216,"('id_student', 'region', 'studied_credits', 'total_score', 'url')",0.020067691280003783,0.015613345581272297,0.007806672790636148
4,"(0, 7, 10, 21)",[0.82258065 0.85232068 0.80833333 0.84444444 0.84347826],0.8342314717828238,"('id_student', 'studied_credits', 'total_score', 'url')",0.020911035703042462,0.016269496193578262,0.008134748096789131
3,"(7, 10, 21)",[0.85714286 0.82905983 0.79661017 0.85217391 0.83682008],0.8343613704839395,"('studied_credits', 'total_score', 'url')",0.02753996419895466,0.021427027769886288,0.010713513884943144
2,"(10, 21)",[0.83404255 0.85714286 0.81702128 0.83700441 0.84745763],0.8385337438670156,"('total_score', 'url')",0.01735124371837079,0.013499857091669999,0.006749928545834998
1,"(10,)",[0.87610619 0.80542986 0.84210526 0.8558952  0.84848485],0.8456042734185905,"('total_score',)",0.029705485303043667,0.023111876758736872,0.011555938379368434
