,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
11,"(1, 2, 3, 5, 7, 10, 13, 14, 15, 16, 17)",[0.86757991 0.8559322  0.84955752 0.82790698 0.85217391],0.8506301047954375,"('gender', 'region', 'highest_education', 'age_band', 'studied_credits', 'total_score', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki')",0.01661242789926707,0.01292503328440566,0.00646251664220283
12,"(1, 2, 3, 5, 6, 7, 10, 13, 14, 15, 16, 17)",[0.86995516 0.85217391 0.84955752 0.83408072 0.86554622],0.8542627056188458,"('gender', 'region', 'highest_education', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'total_score', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki')",0.016332655937373278,0.012707361193279216,0.006353680596639608
13,"(1, 2, 3, 5, 6, 7, 10, 13, 14, 15, 16, 17, 18)",[0.85714286 0.84337349 0.85972851 0.83185841 0.86607143],0.8516349387114331,"('gender', 'region', 'highest_education', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'total_score', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page')",0.015883803032504577,0.012358138384282942,0.006179069192141471
14,"(1, 2, 3, 4, 5, 6, 7, 10, 13, 14, 15, 16, 17, 18)",[0.86725664 0.84482759 0.86877828 0.8245614  0.85462555],0.852009891617518,"('gender', 'region', 'highest_education', 'imd_band', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'total_score', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page')",0.020926879225304815,0.016281822992154898,0.008140911496077449
15,"(1, 2, 3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 17, 18)",[0.86956522 0.85344828 0.85840708 0.83928571 0.85333333],0.8548079241036877,"('gender', 'region', 'highest_education', 'imd_band', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'total_score', 'externalquiz', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page')",0.012536610402791429,0.009753908803231248,0.004876954401615624
16,"(1, 2, 3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 16, 17, 18, 20)",[0.84978541 0.84081633 0.87068966 0.82142857 0.86580087],0.849704165331557,"('gender', 'region', 'highest_education', 'imd_band', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'total_score', 'externalquiz', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page', 'subpage')",0.022833395121753423,0.01776515713020307,0.008882578565101535
17,"(1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 20)",[0.85344828 0.84347826 0.87336245 0.82882883 0.85333333],0.8504902288617286,"('gender', 'region', 'highest_education', 'imd_band', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'disability', 'total_score', 'externalquiz', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page', 'subpage')",0.018699596123752875,0.014548921071020106,0.007274460535510053
18,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20)",[0.85462555 0.85       0.8202765  0.83333333 0.87029289],0.8457056537438534,"('gender', 'region', 'highest_education', 'imd_band', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'disability', 'total_number_of_click', 'total_score', 'externalquiz', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page', 'subpage')",0.022278613785151044,0.017333518402581016,0.008666759201290506
19,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21)",[0.86098655 0.85321101 0.83950617 0.82051282 0.7902439 ],0.8328920904101731,"('gender', 'region', 'highest_education', 'imd_band', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'disability', 'total_number_of_click', 'total_score', 'externalquiz', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page', 'subpage', 'url')",0.03260698353264873,0.025369340954800836,0.012684670477400418
20,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21)",[0.87179487 0.85714286 0.84018265 0.81447964 0.85333333],0.8473866697363878,"('gender', 'region', 'highest_education', 'imd_band', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'disability', 'total_number_of_click', 'total_score', 'externalquiz', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page', 'resource', 'subpage', 'url')",0.024796969417104627,0.019292884641058813,0.009646442320529405
21,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21)",[0.82511211 0.85840708 0.83842795 0.8340081  0.84647303],0.8404856522158448,"('gender', 'region', 'highest_education', 'imd_band', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'disability', 'total_number_of_click', 'total_score', 'externalquiz', 'forumng', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page', 'resource', 'subpage', 'url')",0.014536463952306155,0.01130986280635171,0.005654931403175855
22,"(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21)",[0.78807947 0.57142857 0.79069767 0.49079755 0.60869565],0.6499397828464069,"('id_student', 'gender', 'region', 'highest_education', 'imd_band', 'age_band', 'num_of_prev_attempts', 'studied_credits', 'disability', 'total_number_of_click', 'total_score', 'externalquiz', 'forumng', 'glossary', 'homepage', 'oucontent', 'ouelluminate', 'ouwiki', 'page', 'resource', 'subpage', 'url')",0.15432774178622552,0.12007222613030162,0.06003611306515081
